R_val;S_val;RR_l_0/RR_l_1;signal_mean;signal_std;seq_size;label
0.8582906853101108;-0.5528977545825382;1.0318471337579618;-0.4196659415188414;0.189842322165348;224.0;0.0
2.120489412497312;-0.0054732228590322;1.4044117647058822;0.161119230185925;0.3332482154146332;199.0;0.0
1.6517318484416978;-0.6028399616237773;1.0134228187919463;-0.4013876603532865;0.4327820173584418;259.0;0.0
1.2041454698095653;-0.322411069570224;0.9345238095238096;-0.2711632992737969;0.2026223053863269;234.0;0.0
1.9369732036753484;-0.332240924153712;1.0404624277456649;-0.1603450151768234;0.2847405010577636;223.0;0.0
1.801197695459952;-0.1213786019162532;1.5326086956521738;-0.3661403404424065;0.3563044377008103;214.0;0.0
1.4108193782788754;-0.3913301475965405;0.9848484848484848;0.1052668765578942;0.2829965594500789;174.0;0.0
1.7692445064389124;-0.4817750826174508;0.9502762430939228;-0.2063805903164187;0.2619268349628835;240.0;0.0
2.44136091188372;-0.8698485503051807;0.4953703703703703;-0.2974715317089482;0.6410043122426443;314.0;0.0
2.896772480654056;-0.4171876219408785;0.5186915887850467;-0.0101040219122698;0.7293186950923558;233.0;0.0
2.0326919712418228;-0.8813090646316604;2.0865384615384617;-0.4795250105299897;0.5990579581398817;301.0;0.0
1.0103532486106257;-0.3876162340094036;1.062111801242236;-0.2844328571305394;0.1530132486465957;219.0;0.0
1.277141141431849;-0.4198525949140503;1.0287769784172662;-0.1530682412383111;0.2564185615152831;197.0;0.0
1.701686634822686;-0.368439597680353;1.018867924528302;-0.1275033296284594;0.2335301437141686;246.0;0.0
1.0968420953807403;-0.272632660909445;1.0303030303030305;-0.2189607013313511;0.1579846534990967;220.0;0.0
0.9703438035154668;-0.4277882498408955;1.0121951219512195;-0.2708127094504889;0.1534220678303045;212.0;0.0
1.25832650796588;-0.4806494781201043;0.9803921568627452;-0.213885132648414;0.2593725047023568;205.0;0.0
1.1408539945028349;-0.5178185341722428;0.986206896551724;-0.2771998920803478;0.241198525079842;194.0;0.0
1.1002055879625383;-0.4489504122307495;0.95;-0.2640289322932232;0.1662536486426686;226.0;0.0
1.7506686535170408;-0.5963410208685962;0.9702380952380952;-0.3108287153402937;0.2781508471570672;232.0;0.0
1.8176418379913648;-0.475224901267691;1.0276243093922652;-0.1973568414250203;0.2619113167825552;251.0;0.0
2.016138815611826;-0.459794651874035;0.3929961089494163;-0.2450699543899921;0.4175484066194073;226.0;0.0
1.3208541971863963;-0.4646066860327803;1.0;-0.1844046775091271;0.2616942421162444;200.0;0.0
1.8177463238079068;-0.6227434113869456;0.9653179190751444;-0.3413451826666688;0.2888819780319229;241.0;0.0
1.722061574099179;-0.4525678053671157;1.030864197530864;-0.2702479902242982;0.3556662029474254;207.0;0.0
1.416344701583546;-0.7817592915259294;0.9510869565217392;-0.4031737971873407;0.2358576842998702;257.0;0.0
1.6905249992759723;-0.5725099806800279;1.0301204819277108;-0.1817021307039121;0.2580415981134776;236.0;0.0
1.6185673711384077;-0.604013058165373;0.9352941176470588;-0.31977038203458;0.2680822279130104;244.0;0.0
2.1155636430722704;-0.3451887974448907;0.9751552795031057;-0.1317734172063555;0.3907320273805361;219.0;0.0
1.8474078168372183;-0.671772927348765;0.9936305732484076;-0.434297978421283;0.359222382592314;290.0;0.0
2.613201308986466;-0.9004476757225874;1.920353982300885;-0.2077383757136236;0.7208381021931123;231.0;0.0
1.866226107567704;-0.3733396089346464;1.011111111111111;-0.1200129992067765;0.2548284530114489;230.0;0.0
1.4069437367572717;-0.6903009881328146;1.0164835164835164;-0.3095983058199179;0.2223785471717298;253.0;0.0
2.0203091726045432;-0.4084852428968817;1.0802469135802468;-0.1940828361552926;0.3393771755489383;290.0;0.0
1.2428557897308898;-0.4812874139020695;0.9929078014184396;-0.2105775383531877;0.2639272400255391;199.0;0.0
1.3214181096030495;-0.498121379845671;1.0161290322580645;-0.0833804490800736;0.2981294185822528;187.0;0.0
1.531938858873942;-0.5357554957153045;0.9513513513513514;-0.2199699458367749;0.2466281167498107;235.0;0.0
1.0705975627480582;-0.3301372553630556;0.9695121951219512;-0.1925616163487131;0.1603994644324434;225.0;0.0
0.8381061770466681;-0.4847319679508253;1.0198675496688745;-0.3159636108096718;0.142703122891473;206.0;0.0
2.654845773139193;-0.4799200382282602;1.018181818181818;-0.1293530593593982;0.6526275894393901;232.0;0.0
1.7624595295958267;-0.5448954125915868;0.9884393063583816;-0.2767475611826155;0.2665045347602727;235.0;0.0
1.2033835137813882;-0.5463312200847907;1.0337837837837838;-0.2655670792579621;0.2684486413105084;211.0;0.0
2.523453314908672;0.3771940345232886;1.0344827586206895;0.5729935154289457;0.3089090027239596;200.0;0.0
1.7595377341836866;0.0180656844072424;1.0;-0.2770187701946164;0.3473017833488184;220.0;0.0
2.2408487410337554;-0.3731699577360733;1.0320512820512822;-0.1370844681368774;0.44773667925571;173.0;0.0
0.7882130242314624;-0.4354333088370333;0.9939024390243902;-0.3381210534312684;0.1456874073739717;230.0;0.0
2.2976593813503863;-0.3792815109579022;1.0731707317073171;-0.1425687614154793;0.4314857417214543;213.0;0.0
2.194178655503171;-0.53565332651732;0.9285714285714286;-0.2123683993165499;0.4328263054936476;230.0;0.0
1.7014560080613774;-0.4344912562454548;1.0057471264367817;-0.23043859340765;0.268538141999517;226.0;0.0
1.675773142331206;-0.4909417827630429;1.0294117647058822;-0.2788664778128456;0.2690783386018607;255.0;0.0
1.6617699901539504;-1.4411762884639925;0.9734513274336284;-0.6187233522647874;0.4753203837759799;154.0;0.0
1.9174005002205523;-0.4505475520973742;0.9161676646706588;-0.22099036378089;0.431601229111659;186.0;0.0
1.6374401490748252;-0.4791203981743299;0.9470899470899472;-0.1521093092135371;0.2425554565439131;243.0;0.0
2.1276691033042323;-0.9580516662505631;0.9823008849557522;-0.1665954956844188;0.479984930484534;151.0;0.0
1.5297512386043173;-0.5986686337297906;1.0;-0.2257145694277341;0.2591079489960874;232.0;0.0
1.3609411108427538;-0.5304820854410698;1.0625;-0.2594162291740596;0.2207002184229653;246.0;0.0
2.315373711843903;-0.3305378477496358;0.9477611940298508;-0.0686999715041024;0.4141698157745145;205.0;0.0
1.0607805703478097;-0.3812771833997721;1.05;-0.2539716432477397;0.1630801357748094;225.0;0.0
1.2720712189600942;-0.5790885280755877;1.0551724137931036;-0.1635742680854701;0.2820689180643827;188.0;0.0
1.7577815465617617;-0.3869233938966074;1.0432098765432098;-0.2034590344522235;0.2633842920672226;250.0;0.0
2.0843674596969146;-0.4508805901897727;1.490566037735849;-0.1891690321952394;0.4045247227607303;224.0;0.0
2.0748132774590275;-0.4093903579724622;0.948051948051948;-0.2131795077642535;0.3960689207960021;238.0;0.0
1.9449531617872071;-1.2966606829460467;0.9391304347826088;-0.3711688127367065;0.503548479750845;158.0;0.0
1.0002882510585147;-0.4319449662805073;1.0457516339869282;-0.3207176707342076;0.1648328821201778;222.0;0.0
2.1336885975959428;-0.4046778399085028;0.9655172413793104;-0.1998526479423891;0.4101512973542642;217.0;0.0
1.6181386981895307;-0.5751348580990768;0.9891891891891892;-0.2622359260088761;0.2430789377318856;240.0;0.0
1.2520943412089345;-0.4620602706841837;0.9605263157894736;-0.1692790802996296;0.2559977586127113;203.0;0.0
1.8130765571194385;-0.3592180497007386;0.9675675675675676;-0.1989154858222891;0.2687724345978385;231.0;0.0
1.0294532692097114;-0.4035782681357054;0.9634146341463414;-0.3036142054313934;0.1632256068822636;230.0;0.0
2.039006694499097;-0.3460650355577138;0.9490445859872612;0.0487308941637372;0.4964107449010675;277.0;0.0
2.1949230143169114;-0.8581329625387971;0.9557522123893806;-0.0110629849492922;0.4654999967715222;159.0;0.0
0.9083148638339512;-0.4219085190175914;1.0855263157894737;-0.34585146994118;0.1559830735550735;216.0;0.0
1.674078107009564;-0.4978026659177251;1.0178571428571428;-0.1714145902581794;0.2498123833187124;252.0;0.0
0.9024522464419252;-0.4800109349858357;0.9693251533742332;-0.3617335688120928;0.155722834921913;235.0;0.0
1.6426779523257276;-1.583889124125579;0.9824561403508772;-0.6221561070110309;0.4848715051885034;159.0;0.0
1.6266791379976335;-0.1828320101019066;1.0298507462686568;-0.0339512302956161;0.2465364971123684;197.0;0.0
1.754781853639093;-0.5345520932057526;1.0536912751677852;-0.3162564301561801;0.3464751061197676;236.0;0.0
1.5284432840976767;-0.532915100897145;1.0106951871657754;-0.0883405096067043;0.2097535343636844;239.0;0.0
2.389911048800341;-0.582493704069601;1.018181818181818;0.1262300837511895;0.495236580586171;150.0;0.0
1.2425537419144224;-0.5150455969293731;0.9681528662420382;-0.2415618349803411;0.2597717623122769;214.0;0.0
1.6061127628470349;-0.5787682654646147;1.023391812865497;-0.3631449441884129;0.2587356932709716;246.0;0.0
1.2512434161696977;-0.5079446582001645;0.9594594594594594;-0.2215192648221543;0.2656711252097555;198.0;0.0
1.358735236533794;-0.3395293829318588;0.9659863945578232;-0.1551275504623286;0.2691995973775146;200.0;0.0
1.7669322368639837;-0.4945912172992282;0.9828571428571428;-0.281380377254959;0.2814697388698416;248.0;0.0
1.233631637839128;-0.4614158263033925;0.9928571428571428;-0.1962949984883314;0.2547946181130793;193.0;0.0
0.8724786690898437;-0.5354894965479333;0.9629629629629628;-0.3883898779779727;0.1576295666645307;232.0;0.0
1.5882744196899912;-0.6005182289963955;0.9464285714285714;-0.2746547245648593;0.2599227992986368;233.0;0.0
1.6936772434642302;-0.604323751272622;1.0239520958083832;-0.2515790889687623;0.2615625577780477;233.0;0.0
2.4202691526820868;-0.6859182567490066;1.0277777777777777;-0.197094807169624;0.5501638896839689;242.0;0.0
2.305374719343449;-0.904154830092536;1.0458715596330277;-0.0618895482059147;0.5130548723533032;156.0;0.0
1.8394222018397564;-0.4412325935528022;1.1904761904761905;-0.1809898054425501;0.4216508847944226;165.0;0.0
1.2329306607084036;-0.6320636952078434;1.0070921985815602;-0.3384026279246241;0.2824270141070429;198.0;0.0
2.0927712219194463;-1.0194692180359337;1.2222222222222223;-0.1324038929726155;0.4816165096684425;150.0;0.0
1.1798494483576545;-0.5854510587083567;0.9851851851851852;-0.1656435304508154;0.2747407670863838;198.0;0.0
1.1343166191110907;-0.3678666128339051;1.0;-0.2475402338948693;0.1850501033129583;186.0;0.0
1.4717639594937;-0.6756272807113715;1.0112359550561798;-0.2618673380745916;0.2311001735241366;252.0;0.0
0.9930490253222414;-0.819581116283449;0.9797297297297296;-0.6519105476021558;0.2490374999178343;188.0;0.0
2.096053816623075;-0.4287179666871895;0.9675324675324676;-0.1356938070264149;0.3980217939731663;206.0;0.0
1.5871753859028774;-0.5763732287020581;1.0248447204968945;-0.3676289992860302;0.2518038422802524;239.0;0.0
1.272028944133974;-0.413644064244539;1.0344827586206895;-0.18296677802886;0.2517727627270415;211.0;0.0
1.8578559400200465;-0.3916680131309454;1.0;-0.2173692619933312;0.2821270618598345;235.0;0.0
1.8555567817809984;-1.2909417314817;0.9642857142857144;-0.344226795605685;0.4668333515027722;156.0;0.0
1.230949568619067;-0.422796219801241;1.0454545454545454;-0.3024807672117695;0.2198116544671834;218.0;0.0
1.461508001708398;-0.5213186550066095;1.0635838150289016;-0.2147971663928516;0.2353435055971928;242.0;0.0
1.2313350137928247;-0.4629054156833904;0.9929078014184396;-0.1812863192206621;0.2624766821408056;199.0;0.0
1.8237909923687248;-0.4026738412640249;0.9767441860465116;-0.2134009859741337;0.2737462244347218;253.0;0.0
1.8962553380593672;-0.3638939374409032;0.9612903225806452;-0.1463702849670906;0.3697837067391533;231.0;0.0
1.0135312771955844;-0.3755090598471165;1.0242424242424242;-0.2385938624775183;0.1549093654484513;231.0;0.0
1.0585829519616683;-0.3057364447260048;0.95906432748538;-0.2262797639899014;0.1572192459498902;229.0;0.0
0.8302359461196486;-0.5084730516678128;1.0;-0.3808818093674149;0.1556441268730878;221.0;0.0
1.8119806219475036;-0.4381204970328126;0.972972972972973;-0.2651980689880595;0.2754261744418617;235.0;0.0
1.4444294630745995;-0.5987628615666195;1.010989010989011;-0.2136717611369204;0.2461716495708909;236.0;0.0
0.9950782417854568;-0.3958797766068291;0.9814814814814816;-0.320890248032231;0.1599709188809566;221.0;0.0
1.842564704661764;-0.3739487128424393;1.0254777070063694;-0.2448322852802452;0.2623512394047287;257.0;0.0
1.2770670438911935;-0.5156328040059757;0.9930555555555556;-0.2227016359823324;0.2813955758762969;206.0;0.0
1.9095638087248048;-0.7929344504499547;0.9814814814814816;-0.0098938450029041;0.4432853500127853;151.0;0.0
1.812462480357424;-0.4165690007842835;0.9761904761904762;-0.1919090287266285;0.2604690448463515;252.0;0.0
1.334418142897913;0.261393948121729;1.0516129032258064;-0.1320853383031734;0.2548218725937823;200.0;0.0
1.1621322970766257;-0.5463019539683852;1.0;-0.2752316077160894;0.2567457253750165;198.0;0.0
1.393831300482001;-0.6393318531520111;0.9754601226993864;-0.2933536934257991;0.2309451367783143;253.0;0.0
1.6882085777345923;-0.4978657626519958;0.987878787878788;-0.3084701319607896;0.2622460129248855;237.0;0.0
1.9849545969171871;-0.4374078141231721;0.978494623655914;-0.2082298585622887;0.4480902849520896;169.0;0.0
1.681520437654099;-0.6218673110398447;0.9766081871345028;-0.1829083409603561;0.2540521513825926;260.0;0.0
1.1232067018216316;-0.487710639341969;1.0201342281879195;-0.2586820030858421;0.2447135937125006;205.0;0.0
1.2689294126895094;-0.3918189436284333;0.9583333333333334;-0.1549793761544511;0.2322835974033925;202.0;0.0
1.7923337149120249;-0.4710588182848234;1.0180722891566265;-0.2125395411534846;0.2693088900492695;235.0;0.0
2.3866570684743307;-0.4596037907246112;0.9814814814814816;-0.1727441510992769;0.4569547814952376;225.0;0.0
1.7731447811793384;-0.4688166794265284;0.994011976047904;-0.2469464381168402;0.2792437953113446;249.0;0.0
2.086805842797768;-0.4797183895310134;0.95;-0.2483595615045337;0.3862542848858393;223.0;0.0
1.3670365755242233;-0.3674459467888129;1.0633802816901408;-0.2755897404526408;0.2340327981555344;194.0;0.0
1.2439372259581989;-0.4931103624104864;1.0287769784172662;-0.2345571294619463;0.2619270619267226;195.0;0.0
2.347143626573371;-0.8137693876304541;0.7244094488188977;-0.4972444779245924;0.6720856909018809;303.0;0.0
1.5493652837624077;-0.514009023715308;0.9534883720930232;0.050697834325785;0.2918887629312443;184.0;0.0
2.009994410052259;-1.312100290255485;0.4912280701754385;-0.5316964536132136;0.5459570879523136;153.0;0.0
1.668839444671408;-0.3686349591771795;0.9308176100628932;-0.1487396512552978;0.2922209305502073;223.0;0.0
1.7254662098844182;-0.3941388702722692;0.9945054945054944;-0.1791106375405755;0.2564088883881144;248.0;0.0
1.2521847174553966;-0.4980649031775244;1.044776119402985;-0.3282752777974564;0.2366838763494237;187.0;0.0
2.3768238007753366;-0.8218517357154964;0.9642857142857144;-0.1614125023234361;0.5162378313308682;153.0;0.0
1.1164503752514665;-0.989485220923212;1.0118343195266273;-0.6475787236378672;0.2333750604584703;255.0;0.0
1.5682655482705523;-0.0418396384169967;1.3121387283236994;-0.2169494263811454;0.2957131134872378;228.0;0.0
1.2337596646352609;-0.4815653671767669;0.9788732394366196;-0.2186413780811663;0.2673607535678741;193.0;0.0
2.001104415843083;-1.3479805029799368;1.0363636363636364;-0.3119839425273398;0.4986435385288453;154.0;0.0
2.171039452449858;-0.3106573093399108;0.9836065573770492;-0.1104005719819996;0.4065674306005637;244.0;0.0
1.7843975447557658;-0.4252414484708502;1.054878048780488;-0.1616809887810033;0.2749775218767625;228.0;0.0
2.367582722614252;-0.8108488154164227;1.0;0.0548795711628048;0.4904370741180375;154.0;0.0
2.100076791348873;-0.4637347787062362;1.00625;-0.232611001249214;0.4104068157291922;219.0;0.0
1.485326623077064;-0.1141792212471395;1.012269938650307;-0.3495969402154542;0.3150803916726879;210.0;0.0
1.2590583276580511;-0.4703885369034419;0.9864864864864864;-0.2439639772373882;0.2752086970455774;204.0;0.0
1.0402006745224734;-0.6918561897947579;0.9793103448275862;-0.2023182429565604;0.2918197895629253;189.0;0.0
1.687260201205148;-0.1647272261625985;1.393333333333333;-0.3579938829503777;0.3294711092482055;255.0;0.0
1.7284421338923086;-0.46364825037582;1.0;-0.2518605624342067;0.2635993175590495;238.0;0.0
1.4760578421624295;-0.6876193758347173;0.9567567567567568;-0.2609861170963017;0.235986814679821;252.0;0.0
2.727285954222574;-0.92286432160804;0.9482758620689656;-0.2115990451281834;0.7849904295990081;317.0;0.0
1.8701650443266216;-0.4868980625246205;1.0062111801242235;-0.2464163332732159;0.2760278775185176;248.0;0.0
0.9696031288865964;-0.6713704486859692;1.0225563909774436;-0.2147328024367185;0.2787013983736111;178.0;0.0
2.106828667597891;-0.3954310707704548;0.5477386934673367;-0.0377778429731998;0.5095246855218553;264.0;0.0
1.1912960697686108;-0.5319087234400112;1.0071428571428571;-0.2535221663618203;0.2531391120000456;192.0;0.0
1.7939393738502492;-1.4770937322545763;1.0;-0.5771608453345598;0.5411224926393067;152.0;0.0
1.4087454895829925;-0.4851169369275686;1.017751479289941;-0.2095753944870489;0.209435558213394;250.0;0.0
1.5153476554608274;-0.3217869776507577;1.0694444444444444;-0.152938761878502;0.3372861882378082;147.0;0.0
2.091835557138712;-1.2387905330805464;1.009090909090909;-0.3430577793091327;0.5237907959889553;154.0;0.0
2.32352808847494;-0.3269105240665969;0.991150442477876;0.52392512145857;0.4452079059451661;157.0;0.0
1.993296575837627;-0.4645868289026568;0.4067164179104477;-0.2098981585472317;0.3595038509194191;282.0;0.0
2.07421616940504;-1.189202338691616;0.8130081300813008;-0.2121344444548752;0.4916016310773655;154.0;0.0
0.9589461847007164;-0.4573736795863813;1.0301204819277108;-0.3460829608837868;0.1534680983237979;221.0;0.0
1.0826041270397604;-0.3490255122626928;1.0125;-0.2784766017663598;0.1839447457129999;213.0;0.0
1.3320604994588807;-0.4395988192579997;1.014388489208633;-0.1843463150474971;0.2718890366105464;193.0;0.0
2.128323957978341;-1.2015068845535923;1.0;-0.3315463487885776;0.4859270806434239;153.0;0.0
1.8454093687590944;-1.313827093409314;0.7404580152671756;-0.5806264125015275;0.588358278554989;152.0;0.0
1.2832917806204387;-1.0182599021005634;1.0344827586206895;-0.2430491334791509;0.3910671914228631;201.0;0.0
2.457140399305771;-0.4734185129730037;1.0945945945945943;-0.2244097751454862;0.4452419632456952;208.0;0.0
2.013019645304884;-0.425677699443109;1.875;-0.1627769081804488;0.4635249233921708;205.0;0.0
1.170174388254066;-0.636229711673306;1.0085470085470083;-0.1739987327133579;0.2815707689713247;182.0;0.0
1.657231837106243;-1.979231825792757;1.0467289719626167;-1.2309843821556352;0.5620642337158411;165.0;0.0
1.1828972259243455;-0.5335416664086473;0.9856115107913668;-0.2597468180175334;0.2524672593064889;194.0;0.0
1.2130218819114034;-0.5112365857689272;1.0070921985815602;-0.2572536599515064;0.2656736427315199;194.0;0.0
0.9522641301738028;-0.3951790750780127;0.9556962025316456;-0.2699515587440941;0.152752134163574;210.0;0.0
0.8429179116615859;-0.4572703132155856;0.96875;-0.3415352891966619;0.1431616932874995;221.0;0.0
1.922377264488532;-0.7071229430575767;2.090909090909091;-0.4667834733370039;0.3746075437731058;253.0;0.0
2.142691889485831;-0.8168421975909625;1.0471698113207548;-0.0473660588332915;0.5022477979360594;148.0;0.0
1.9431283763319969;-0.5577190659468089;0.2927756653992395;-0.3004764748642381;0.4120419931441064;236.0;0.0
1.833979111629514;-1.7544121756131152;0.9824561403508772;-0.6268217296334122;0.5154731737374391;152.0;0.0
1.6053194168111231;-0.5365831944865372;0.9835164835164836;-0.2051806207261214;0.2476976398574689;250.0;0.0
1.7752797941929883;-0.6157785000324143;0.9130434782608696;-0.3566799258709081;0.289146368296429;252.0;0.0
2.868164536861849;-0.5166832090452794;0.972972972972973;0.0530197123104214;0.6617097123450861;302.0;0.0
1.6841766025145497;-0.5618325335989796;0.9485714285714286;-0.2682173693447465;0.2586932552001663;230.0;0.0
1.7601633663637162;-0.4668876704600092;1.0823529411764703;-0.2685881350166656;0.2769503434050657;243.0;0.0
1.9865719386716885;-0.4896387627801946;0.9937888198757764;-0.2362686307958509;0.4345182130838291;190.0;0.0
1.3481805759999523;-0.4578738141578478;1.0212765957446808;-0.1521781120443987;0.2704572643366621;198.0;0.0
